date,article,label,cleaned_article
15/01/24,"Membro não votante do Fomc neste ano, Goolsbee reconheceu o progresso no combate à inflação, mas alertou que o PPI tem sido marcado por muitos ruídos, o que diminui a capacidade do indicador de antecipar tendências.",-1,membro votante fomc ano goolsbee reconhecer progresso combate inflação alertar ppi ser marcar ruído diminuir capacidade indicador antecipar tendência
15/01/24,"Há quem no mercado também pregue cuidado. Para o Bank of America, aqueles que esperam corte de juro em março podem estar subestimando os riscos da inflação.",-1,haver mercado pregue cuidado bank of america esperar corte juro março subestimar risco inflação
15/01/24,"O banco observou que o Fed raramente reduz juro quando o CPI é maior que a taxa de desemprego, como é o caso agora. Isso só aconteceu em guerras e recessões nos últimos 90 anos.",-1,banco observar fed raramente reduzir juro índice preço consumidor taxa desemprego caso acontecer guerra recessão último ano
15/01/24,"Colocando mais lenha nessa fogueira, o BofA disse que as consequências dos ataques a navios no Mar Vermelho são inflacionárias, citando que o volume de tráfego nessa via crucial ao comércio global caiu até 45% em um mês.",-1,colocando lenha fogueira bofa dizer consequência ataque navio mar vermelho inflacionário citar volume tráfego via crucial comércio global cair
15/01/24,"O mercado de câmbio refletiu muito de leve essa cautela. O índice dólar (DXY) avançou 0,11%, a 102,404 pontos. Na semana, ficou estável (+0,01%).",-1,mercado câmbio refletir leve cautela índice dólar dxy avançar semana ficar estável
15/01/24,"O euro caiu 0,15%, a US$ 1,0954. O economista-chefe do BCE, Philip Lane, afirmou que flexibilização ainda não faz parte das discussões da autoridade.",1,euro cair bce philip lane afirmar flexibilização discussão autoridade
15/01/24,"O Société Générale disse não ver potencial de queda para o juro nos EUA em março, um cenário que também pode enfraquecer o euro no curto prazo.",1,société générale dizer potencial queda juro estados unidos março cenário enfraquecer euro curto prazo
15/01/24,"A libra ficou estável (-0,09%), a US$ 1,2747. No Reino Unido, a produção industrial de novembro ante outubro subiu 0,3%, abaixo do 0,5% esperado.",1,libra ficar estável reino unido produção industrial novembro ante outubro subir abaixo esperar
15/01/24,"Ante o iene, o dólar recuou 0,47%, a 144,91/US$.",1,ante iene dólar recuar
15/01/24,"Fontes revelaram à Reutersque, na decisão de política monetária da semana que vem (dia 23), o BoJ deve manter projeções de inflação em torno da meta de 2% para os próximos anos no relatório de perspectivas trimestrais.",1,fonte revelar reutersque decisão política monetário semana dia boj manter projeção inflação torno meta próximo ano relatório perspectiva trimestral
15/01/24,"EM TEMPO VALE pagará hoje juros e principal das debêntures da 8ª emissão, séries 2ª, 3ª e 4ª, no valor de R$ 226,3 milhões",0,vale pagar hoje juro principal debêntur emissão séries m
15/01/24,"Quanto à 2ª série, a mineradora ressaltou que o vencimento do título se dá com resgate integral e, portanto, no pagamento final.",0,série mineradora ressaltar vencimento título resgate integral pagamento
15/01/24,"PETROBRAS pagará hoje juros e principal das debêntures da 6ª emissão, séries 1ª, 2ª e 3ª, no valor de R$ 134 mi. Estatal informou que AGO para definir a eleição de membros do Conselho de Administração irá ocorrer em 25/4.",0,petrobras pagar hoje juro principal debêntur emissão séries mi estatal informar ago definir eleição membro administração ocorrer
15/01/24,"JBS deve comprar a Mantiqueira, a maior produtora de ovos da América do Sul, segundo informou Lauro Jardim/O Globo. A empresa produz mais de 3 bilhões de ovos por ano e fatura R$ 2 bilhões.",0,jbs comprar mantiqueira produtora ovo américa sul informar lauro jardim globo empresa produzir bilhão ovo ano fatura
15/01/24,EMBRAER. A agência de classificação de risco Fitch alterou a perspectiva do rating BB+ para positiva.,0,embraer agência classificação risco fitch alterar perspectiva rating banco positivo
15/01/24,"GOL cogita pedir recuperação judicial nos EUA em, no máximo, um mês, segundo o Painel S.A., Folha. Com dívida de R$ 20 bilhões, companhia deve seguir Latam, que conseguiu reestruturar sua dívida em dois anos.",0,gol cogito pedir recuperação judicial estados unidos painel folha dívida companhia seguir latam conseguir reestruturar dívida ano
15/01/24,"EVEN registrou R$ 981 milhões em valor geral de vendas (VGV) de lançamentos no 4Tri, salto de 237,4% ante o 3Tri. Em relação a igual período de 2022, a alta foi ainda mais expressiva, de +1.158,9%, com R$ 78 milhões em VGV.",0,even registrar m venda vgv lançamento salto ante igual período alta expressivo m vgv
15/01/24,"IGUATEMI. A Oceana passou a ter participação total de 43.084.988 ações PN de emissão, o equivalente a 9,80% de seu capital acionário, sem alterar composição do controle ou estrutura administrativa da sociedade.",0,iguatemi oceana passar participação total ação pn emissão equivalente capital acionário alterar composição controle estrutura administrativo sociedade
15/01/24,LIGHT esclareceu que não houve rejeição e nem contraproposta por parte dos credores internacionais (bondholders) sobre a oferta para converter a maior parte do passivo em ações,0,esclarecer haver rejeição contraproposta credor internacional bondholder oferta converter passivo ação
15/01/24,A empresa ainda reforçou que também não foram feitas contrapropostas a respeito do preço médio apresentado. O posicionamento da Light surge diante de um pedido da CVM para esclarecer informações divulgadas na mídia.,0,empresa reforçar fazer contraproposta respeito preço médio apresentar posicionamento light surgir pedido cvm esclarecer informação divulgar mídia
15/01/24,"CBA informou, por meio de fato relevante, que foi encerrado no último dia 9 o prazo para subscrição de sobras no âmbito do aumento de capital social que a empresa aprovou em novembro.",0,cba informar fato relevante encerrar dia prazo subscrição sobra âmbito aumento capital social empresa aprovar novembro
15/01/24,"ODEBRECHT (atual Novonor) pediu a Toffoli (STF) a suspensão de multa de R$ 6,8 bilhões de acordo de leniência por Operação Spoofing, que prendeu os hackers da Lava Jato (Estadão). A empresa não comentou.",-1,odebrecht atual novonor pedir toffoli supremo tribunal federal suspensão multa acordo leniência operação spoofing prender hacker lava jato estadão empresa comentar
15/01/24,"SIGMA LITHIUM. A fabricante de automóveis elétricos chinesa BYD está em negociações para comprar a maior mineradora de lítio do Brasil, aponta o FT. O negócio tem potencial para movimentar R$ 14,3 bilhões.",1,sigma lithium fabricante automóvel elétrico chinês byd negociação comprar mineradora lítio brasil apontar ft negócio potencial movimentar
16/01/24,"NY volta do feriado com os balanços do Goldman Sachs e do Morgan Stanley, antes da abertura. Entre os indicadores, sai a atividade do Empire State em janeiro (10h30), enquanto o investidor espera pelos dados do varejo nos EUA e o Livro Bege (ambos na 4ªF) para confirmar as apostas de que o Fed começará a cortar o juro em março, como indica o CME Group, com mais de 70% de chances. A agenda mais importante para as commodities vem no final da noite, quando a China divulgará o PIB e a produção industrial. Nesta 2ªF, os mercados reagiram à decisão do PBOC de manter as taxas chinesas, acentuando o sentimento de fragilidade da economia chinesa. Aqui, o ministro Fernando Haddad começa a negociar alternativas à MP que revogou a desoneração da folha de pagamentos.",1,ny voltar feriado balanço goldman sachs morgan stanley abertura indicador sair atividade empire state janeiro investidor esperar dado varejo estados unidos livro bege confirmar aposta fed começar cortar juro março indicar cme group chance agenda importante commodities noite china divulgar produto interno bruto produção industrial mercado reagir decisão pboc manter taxa chinês acentuar sentimento fragilidade economia chinês ministro fernando haddad começar negociar alternativa medida provisória revogar desoneração folha pagamento
16/01/24,"Ele deve se encontrar hoje com Lira para costurar um acordo, segundo informou a GloboNews. À saída do encontro da noite de ontem com o presidente do Congresso, Rodrigo Pacheco, o ministro não deu declarações.",0,encontrar hoje lira costurar acordo informar globonews saída encontro noite presidente congresso rodrigo pacheco ministro dar declaração
16/01/24,"Presente à reunião desta 2ªF, o líder do governo no Senado, Jaques Wagner, disse que uma decisão sobre a MP da reoneração só está prevista para sair na volta do recesso parlamentar, em fevereiro.",0,presente reunião líder governo senado jaques wagner dizer decisão medida provisória reoneração previsto sair volta recesso parlamentar fevereiro
16/01/24,"Segundo fontes do Broadcast, a equipe econômica está disposta a aceitar um meio-termo entre a política atual, que desonera a alíquota para 17 setores, e a proposta do governo de reoneração gradual até 2027.",0,fonte broadcast equipe econômico disposto aceitar política atual desonerar alíquota setor proposta governo reoneração gradual
16/01/24,"Governo e Congresso estariam discutindo uma transição mais longa para a desoneração da folha, até 2029. Uma possibilidade cogitada seria Lula editar uma nova MP com o tema isolado da desoneração da folha.",0,governo congresso estar discutir transição longo desoneração folha possibilidade cogitar lula editar medida provisória tema isolar desoneração folha
16/01/24,"A tendência é de que o Congresso aceite as outras medidas da MP, como a reoneração aos municípios, ao setor de eventos e ainda o limite de compensação para o uso de créditos tributários obtidos por decisão judicial.",1,tendência congresso aceitar medida medida provisória reoneração município setor evento limite compensação uso crédito tributário obter decisão judicial
16/01/24,"Entre as alternativas ventiladas para compensar a desoneração, está a taxação de compras online.",1,alternativa ventilar compensar desoneração taxação compra online
16/01/24,Estudo elaborado pela Federação das Indústrias de MG (Fiemg) aponta que a tributação das compras de até US$ 50 em sites estrangeiros pede gerar receita suficiente para o governo bancar a desoneração da folha.,1,estudo elaborar federação indústrias mg fiemg apontar tributação compra site estrangeiro pedir gerar receita suficiente governo bancar desoneração folha
16/01/24,"Mesmo no pior cenário, a entidade espera arrecadação extra de R$ 15 bilhões, muito superior ao teto projetado pela Receita, de R$ 2,8 bilhões. O cálculo considera alíquota de 28% de tributos federais.",1,mau cenário entidade esperar arrecadação extra alto teto projetar receita cálculo considerar alíquota tributo federal
16/01/24,"Haddad continua brigando pelo déficit zero, enquanto o mercado já trabalha com -0,8% do PIB e o próprio boletim Prisma Fiscal de janeiro, da Fazenda, projetou que o governo entregará déficit de R$ 86,1 bilhões.",1,haddad continuar brigar déficit mercado trabalhar produto interno bruto boletim prisma fiscal janeiro fazenda projetar governo entregar déficit
16/01/24,"Existe a suspeita no mercado de que toda a polêmica levantada em torno da desoneração possa ser um indício de que a meta fiscal será revisada, numa espécie de script pronto para Haddad desistir da promessa.",-1,existe suspeita mercado polêmica levantar torno desoneração poder indício meta fiscal ser revisar espécie script pronto haddad desistir promessa
16/01/24,"Recentemente, o secretário-executivo da Fazenda, Dario Durigan, que cobriu as férias de Haddad, já admitiu a chance de alterar a meta de déficit zero, caso se esgotem as opções para compensar a renúncia da desoneração.",-1,recentemente fazenda dario durigan cobrir féria haddad admitir chance alterar meta déficit caso esgotar opção compensar renúncia desoneração
16/01/24,"De olho em 2026, quando Lula deve tentar a reeleição, cresce a pressão interna no governo para a flexibilização da meta de déficit zero do ano, a fim de evitar as punições previstas em caso de estouro do target.",-1,olho lula reeleição crescer pressão interno governo flexibilização meta déficit ano evitar punição prever caso estouro target
16/01/24,"O novo arcabouço prevê que gatilhos de contenção de gastos sejam disparados nos próximos dois anos se houver déficit maior do que 0,25% no PIB, o que pode tirar até R$ 16,2 bi do espaço fiscal do governo em 2026.",0,arcabouço prever gatilho contenção gasto ser disparar próximo ano haver déficit produto interno bruto tirar bi espaço fiscal governo
16/01/24,"A estimativa foi obtida pela Folha, com base em cálculos do Executivo. Segundo a reportagem, o risco de ter de frear as despesas em ano de eleição presidencial eleva a pressão para Haddad jogar a tolha do déficit zero.",-1,estimativa obter folha base cálculo executivo reportagem risco frear despesa ano eleição presidencial eleva pressão haddad jogar tolha déficit
