DATE,TIME,HEADING,ARTICLE CONTENT,LABEL,COMMENTS
2028-11-24,15:28,Cobre registra perdas moderadas em sessão de liquidez reduzida devido ao feriado nos EUA,,,
2028-11-24,15:28,"Na Comex, o contrato para dezembro caía 0,06%, a US$ 4,0645 por libra-peso na sessão eletronica",,,
2028-11-24,15:28,"Na LME, o contrato para três meses tinha baixa de 0,46% há pouco, para US$ 8.976,50 por tonelada",,,
2028-11-24,15:44,Reação ao pacote,,,
2028-11-24,15:44,Tendências/João Leme: Pacote dificilmente será aprovado no Congresso como está; há muitos pontos controvertidos e muitos conflitos de interesse,,,
2028-11-24,15:44,Será difícil aprovar a proposta com todas as medidas compensatórias e evitar mudanças que desidratem a compensação da renúncia de receita,,,
2028-11-24,15:44,Temos visto como esse Congresso lidando com questões sensíveis de matéria fiscal e ainda não decidiu nada sobre o PLDO ou sobre a PLOA,,,
2028-11-24,15:44,"Tampouco decidiu os detalhes finais da reforma tributária do consumo, e agora se quer colocar mais uma reforma tributária sobre o imposto de renda",,,
2028-11-24,15:45,"Tesouro divulgará relatório da dívida de outubro amanhã, às 15h30",,,
2028-11-24,16:09,Líderes do Congresso cobram liberação de emendas para votar pacote de Haddad,"Líderes da Câmara e do Senado avaliam que destravar o pagamento das emendas parlamentares, que estão suspensas por decisão do STF, é essencial para a aprovação do pacote de contenção de gastos até o fim de dezembro. Segundo apurou a *Folha*, se os recursos não forem liberados, nenhuma pauta de interesse do Executivo será aprovada até o fim do ano. A avaliação é de que há grande insatisfação, sobretudo no chamado baixo clero, grupo sem influência política nacional expressiva.",,
2028-11-24,16:22,BCE/Villeroy: Temos margem significativa para remover restrição da política monetária,"O integrante do conselho do BCE, François Villeroy de Galhau, afirmou hoje que, com as taxas de juros em 3,25%, ""ainda temos uma margem significativa para remover a orientação restritiva da nossa política monetária"". Em um discurso em Paris, o também presidente do Banco da França disse que, para além dos prováveis altos e baixos nos próximos dados mensais devido a efeitos de base, a vitória contra a inflação está à vista. ""De acordo com os últimos dados reais sobre a inflação, a zona do euro poderá atingir de forma sustentável uma inflação de 2% já no início de 2025. A economia europeia está alcançando uma aterragem suave, mas ainda não está à vista uma decolagem. Portanto, continuaremos a reduzir as taxas.""",,
2028-11-24,16:24,"Petróleo/fechamento: Brent para fevereiro sobe 0,66%, a US$ 72,78 por barril, na ICE",,,
2028-11-24,16:29,"Começa leilão de trecho da Raposo Tavares na B3; CCR, Ecorodovias, EPR e Via Appia disputam concessão",,,
2028-11-24,16:36,EMPRESAS: Mau humor local afeta Petrobras e juniores; apenas Prio sobe,"O mau humor local afeta o desempenho das ações da Petrobras, que operam no campo negativo, destoando da leve recuperação do petróleo. Há pouco, Petrobras ON cedia 0,92% (R$ 42,07) e Petrobras PN caía 0,74% (R$ 38,70). Entre as petrolíferas juniores, apenas Prio é favorecida pela valorização da commodity, subindo 1,26%, a R$ 40,07. Já Brava Energia recuava 3,84% (R$ 19,53) e Petroreconcavo baixava 1,08% (R$ 16,48).",,
2028-11-24,16:40,MERCADOS: Petróleo sobe após Opep+ adiar reunião para próxima semana,"O petróleo fechou em alta nesta 5ªF, com investidores à espera da reunião da Opep+, que foi adiada de domingo (01/12) para próxima 5ªF (5/12). A expectativa é que o cartel adie por mais alguns meses seu plano de retomada da produção, especialmente após Israel e o Hezbollah anunciarem um cessar-fogo nesta semana, o que tirou pressão sobre os preços da commodity. A sessão foi de liquidez reduzida devido ao feriado de Ação de Graças nos EUA. O Brent para fevereiro fechou em alta de 0,66%, a US$ 72,78 o barril na ICE. O WTI para janeiro era negociado em alta de 0,25% no pregão eletronico da Nymex, a US$ 68,89 o barril.",,
2028-11-24,16:49,"Ecorodovias arremata concessão de trecho da Raposo Tavares em leilão na B3 com oferta de R$ 2,190 bi, ágio de 47.117%",,,
2028-11-24,17:02,"dolar à vista fecha em alta de 1,29%, a R$ 5,9895, novo recorde histórico",,,
2028-11-24,17:02,"Moeda oscilou entre R$ 5,9463 e R$ 6,0036, recorde histórico intradia",,,
2028-11-24,17:14,MERCADOS: dolar testa os R$ 6 após decepção dos investidores com pacote fiscal,"O dolar atingiu a inédita marca de R$ 6 no pior momento desta 5ªF, refletindo a piora da percepção de risco fiscal do país, após os investidores ficarem decepcionados com o pacote fiscal divulgado pelo governo e com a decisão de anunciar as medidas de redução de gastos junto com a isenção de IR de até R$ 5 mil e a tributação dos mais ricos, o que gera incerteza sobre a efetividade de ambas para o resultado das contas públicas. Economistas colocaram em xeque a magnitude das medidas, que devem gerar economia de apenas cerca de 60% dos R$ 70 bilhões planejados pelo governo. Além disso, há dúvidas se o Congresso aprovará integralmente as medidas e na velocidade desejada, uma vez que o impasse sobre o pagamento de emendas parlamentares continua. O dolar à vista fechou em alta de 1,29%, a R$ 5,9895, novo recorde histórico nominal. A moeda americana oscilou entre R$ 5,9463 e R$ 6,0036, também recorde histórico intradia. √Äs 17h11, o dolar futuro para dezembro subia 0,64%, a R$ 5,9975. Lá fora, o feriado nos EUA limitava a liquidez nos mercados de moedas. O índice DXY marcava leve alta de 0,06%, aos 106,150 pontos. O euro caía 0,12%, a US$ 1,0555. E a libra subia 0,06%, para US$ 1,2687.",,
2028-11-24,17:25,"Ibovespa renova mínima aos 125.139 pontos, queda de 1,98%",,,
2028-11-24,17:34,Reação ao pacote,,,
2028-11-24,17:34,"Itaú: Economia potencial é de R$ 53 bi em 2 anos, sendo R$ 23 bi em 2025 e R$ 31 bi em 2026",,,
2028-11-24,17:34,Pacote fica aquém do esperado e com poucas mudanças estruturais; pode ser insuficiente para cumprir limite de despesas do arcabouço até 2026,,,
2028-11-24,17:34,Ainda há detalhes em aberto sobre isenção de IR e riscos de tramitação no Congresso,,,
2028-11-24,17:35,"Ibovespa opera abaixo dos 125 mil pontos, queda de 2,22%, na mínima de 124.831 pontos",,,
2028-11-24,17:44,"Real precisa agora de choque de política monetária, avalia Opportunity","A piora na percepção de risco fiscal no Brasil fez o real desvalorizar consistentemente frente a maioria das moedas globais ontem e hoje. Uma melhora da moeda brasileira agora requer uma acomodação, redução nos prêmios de risco e/ou ""um choque de política monetária"". Essa é a avaliação de Gustavo Vieira, sócio e economista do Opportunity Total. ""Quando há uma piora na percepção de risco, aumentando os prêmios dos ativos, como estamos vendo agora, o Banco Central pode elevar os juros para tentar ajustar o diferencial das taxas em relação ao prêmio de risco"", diz Vieira. A leitura é que, se há mais risco no país, os títulos públicos precisam pagar mais ao investidor e por isso se amplia o diferencial das taxas. ""Mas, se depois de elevar as taxas, você tem uma piora adicional na percepção de risco, que eleve novamente os prêmios, o BC, em tese, tem que subir mais as taxas para recalibrar o diferencial"", afirma. ""Em um cenário de dominância fiscal, o aumento de juros deixa de ter efeito para o câmbio, já que há mais pressão na trajetória fiscal. Acho que isso ainda não é o caso.""",,
2028-11-24,17:48,"Haddad e Tebet terão almoço com representantes da Febraban amanhã, às 11h30, em SP",,,
2029-11-24,09:01,"PNAD Contínua: desemprego é de 6,2% no trimestre encerrado em outubro",_Aguarde + informações_,,
2029-11-24,09:04,"dolar sobe a R$ 6,0115 (+0,37%) e dolar futuro cai a R$ 6,0080 (-0,03%)",,,
2029-11-24,09:04,"Juros futuros abrem mistos, com alta a partir de Jan/27",,,
2029-11-24,09:04,"Ibovespa futuro sobe 0,38%, a 125.705 pontos",,,
2029-11-24,09:05,"IBGE: Desemprego é de 6,2% e taxa de subutilização é de 15,4% no trimestre encerrado em outubro","Segundo a Pnad Contínua, a taxa de desemprego (6,2%) no trimestre encerrado em setembro de 2024 recuou 0,6 ponto percentual frente ao trimestre de maio a julho de 2024 (6,8%) e caiu 1,4 ponto ante o mesmo trimestre móvel de 2023 (7,6%). Esta foi a menor taxa de desocupação da série histórica da PNAD Contínua, iniciada em 2012. A população desocupada (6,8 milhões) recuou nas duas comparações: -8,0% (menos 591 mil pessoas) no trimestre e -17,2% (menos 1,4 milhão de pessoas) no ano. Foi o menor contingente de desocupados desde o trimestre encerrado em dezembro de 2014. *Veja + no IBGE* üëâüèª https://tinyurl.com/ymdc4h2x",,
2029-11-24,09:35,"MERCADOS: Na contramão do exterior, dolar e juros disparam estressados com fiscal","O estresse com o pacote fiscal continua e o dolar  sobe a R$ 6,0415 (+0,87%, na contramão do desempenho da moeda ante emergentes. Os juros futuros também estendem a alta,  avançando entre 16pb e 27pb. O cenário é de commodities mistas e  volatilidade na disputa da Ptax do mês. Na véspera, à noite, o futuro presidente do BC, Gabriel Galípolo,reconheceu o incomodo com a desancoragem das expectativas de inflação e reiterou o cumprimento da meta e a independência do BC. Mais cedo, o setor público teve superávit primário de R$ 36,883 bi em outubro, sendo o maior para o mês desde 2016. A taxa de desemprego, em 6,2%, veio no menor patamar da série histórica. No exterior, a moeda caminha para sua maior perda semanal em três meses, com  investidores repensando o Trump Trade, que impulsionou os ganhos da moeda desde a eleição. O rali do dolar foi parado pelas ameaças de tarifas enquanto a nomeação de Scott Bessent para o Tesouro empurrou para baixo os rendimentos dos EUA. Há pouco o DXY cedia 0,09% (106,042).",,
2029-11-24,10:01,Reação à Pnad,,,
2029-11-24,10:01,"Igor Cadilhac (PicPay): indice de 6,5% de desemprego reforça sequência de sinais positivos no mercado de trabalho brasileiro",,,
2029-11-24,10:01,Economista avalia que o mercado de trabalho segue forte e com uma composição saudável e com nível de desemprego estrutural mais baixo,,,
2029-11-24,10:01,Esperamos que ele continue aquecido e resista nessa patamar histórico por mais um bom tempo,,,
2029-11-24,10:03,"dolar sobe a R$ 6,10, em alta de +1,91%",,,
2029-11-24,10:09,"Encerrados os leilões. Ibovespa cai 0,12%, a 124.459,47 pontos",,,
2029-11-24,10:15,Acompanhe a movimentação das principais ações do Ibovespa:,"Bradesco PN: +0,31% (R$ 12,80) Itaú: +0,49% (R$ 32,84)  _Com JCP de R$ 0,263976 líquido por ação_ Petrobras ON: +0,43% (R$ 39,19) - _Em sessão de petróleo misto_ Petrobras PN: +0,00% (R$ 38,59) Vale: +1,70% (R$ 58,51) - _Em linha com o minério de ferro e após aprovação da distribuição de R$ 2,222 bilhões na forma de JCPno valor bruto de R$ 0,52 por ação_",,
2029-11-24,10:23,Maiores altas do Ibovespa:,"Suzano: +2,23% (R$ 62,90) _Beneficiada pelo dolar alto_ Vale: -1,59% (R$ 58,44). _Com minério em alta e distribuição de JCP_ Klabin: +1,61% (R$ 22,06) _Beneficiada pelo dolar_",,
2029-11-24,10:23,Maiores baixas do Ibovespa:,"Brava : -7,76% (R$ 17,70) Localiza: -4,87% (R$ 37,10) Allos: -4,23% (R$ 19,03)",,
2029-11-24,10:25,"FGV: Indicador de incerteza (IIE-BR) sobe a 110,4 pontos em novembro, na margem",,,
2029-11-24,10:32,Mensagem apagada,,,
2029-11-24,10:38,"Canadá: PIB sobe 0,3% no 3TRI, na margem, de +0,5%, em linha com as expectativas do mercado",,,
2029-11-24,10:38,"Em termos anualizados, a economia canadense expandiu 1% no período",,,
2029-11-24,10:42,Começa evento com Lula sobre infraestrutura e mobilidade para a cidade de SP,,,
2029-11-24,10:42,Presentes o governador Tarcísio de Freitas e Ricardo Nunes,*Acompanhe* üëâüèª https://tinyurl.com/mr4aktm9,,
2029-11-24,10:43,"EUA/Treasuries: rendimentos mais curtos renovam mínimas, com o de 2 anos a 4,18600%, de 4,22820% e o de 5 a 4,08440%, de 4,14240%",,,
2029-11-24,11:03,Reação à Pnad,,,
2029-11-24,11:03,CM Capital: Massa de rendimento avançou impulsionada pela entrada de novos trabalhadores e não por um eventual abocanhamento maior do bolo da economia por parte dessa população,,,
2029-11-24,11:03,"Crescimento do mercado consumidor implica em demanda maior, mas não em pressão de custos pela via dos salários",,,
2029-11-24,11:05,Reação à Pnad,,,
2029-11-24,11:05,"C6 Bank/Claudia Moreno""Essa é uma taxa bastante baixa para os padrões históricos brasileiros, indicando um mercado de trabalho muito aquecido""",,,
2029-11-24,11:05,"""Em função desse cenário, acreditamos que aumentou o risco de o Copom  fazer um ajuste mais intenso na taxa de juros na próxima reunião, de dezembro""",,,
2029-11-24,11:15,<Mídia oculta>,,,
2029-11-24,11:27,"Termina evento no Planalto com a presença de Lula, Tarcísio de Freitas e Ricardo Nunes para assinar contratos de infraestrutura e mobilidade em SP",,,
2029-11-24,11:27,Tarcísio e Nunes falaram; o evento terminou sem fala de Lula,,,
2029-11-24,11:29,"Ibovespa perde os 124 mil pontos, em queda de 0,52% (123.959,15)",,,
2029-11-24,11:31,"NY/Abertura: Dow sobe 0,17% (44.796,10); S&P +0,11% (6.005,34) e Nasdaq +0,14% (19.087,43)",,,
2029-11-24,11:37,"Lira vai ao X (Twitter) e diz que medidas de corte de gastos contarão com esforço, celeridade e boa vontade da Câmara",,,
2029-11-24,11:37,"Sobre medidas que impliquem em renúncia de receitas, Lira diz que elas serão enfrentadas em 2025 e que terão as fontes e impactos analisados",,,
2029-11-24,11:37,Lira reafirma o compromisso inabalável da Câmara com o arcabouço fiscal,,,
2029-11-24,11:53,MERCADOS: Ibovespa toca os 123 mil pontos enquanto dolar avança acima de R$ 6 e juros futuros rondam os 14%,"A desconfiança com o pacote fiscal volta a derrubar o Ibovespa  enquanto o dolar opera acima dos R$ 6 e os juros rondam os 14%. Há pouco a bolsa cedia 0,24% (124.312,37), com mínima de 123.946,16, em meio à queda das ações cíclicas e alta de Vale e Petrobras. Já o dolar fez nova a máxima a R$ 6,1155, e há pouco subia 1,23%, a R$ 6,0630, em sessão de disputa da Ptax.  Mais cedo, o IBGE reportou taxa de desemprego de 6,2% no 3TRI (caindo de 6,4%) e o BC apontou superávit primário do setor público de R$ 36,883 bi em outubro, Em Wall Street, a sessão é mais curta pós Ação de Graças. As bolsas sobem (Dow +0,34%; S&P +0,25% e Nasdaq +0,26%) com os títulos do Tesouro em meio à expectativa de moderação de Trump. O rendimento do Tesouro de 10 anos cai 6pb, em 4,19%, o menor em mais de um mês. O dolar registra  sua maior perda semanal em três meses. DXY cai 0,09% (106,042).",,
2029-11-24,11:55,"Ibovespa ensaia zerar perdas, com Petrobras ON avançando +2,54%; PN em +1,24%; e Vale ganhando +1,89%",,,
2029-11-24,11:56,"Ibovespa faz nova máxima, aos 125.017,04 pontos (+0,33%))",,,
