DataHora,Manchete,Direção
2024-12-03 16:03:00,Lira coloca na pauta do dia a votação de requerimentos de urgência para dois projetos que integram o pacote fiscal,Aumento
2024-12-03 16:09:00,Jurema Monteiro renuncia à presidência da Abear; Juliano Noman assume,Aumento
2024-12-03 16:12:00,Fed/Goolsbee: Tarifas poderão ter impacto inflacionário nos EUA,Diminuição
2024-12-03 16:18:00,EUA: Congresso tenta aprovar pacote temporário para evitar shutdown no fim do ano,Aumento
2024-12-03 16:26:00,"Fed/Daly: Economia está em boa posição, com mercado de trabalho sólido e bom crescimento",Diminuição
2024-12-03 16:38:00,"Iguatemi negocia empréstimo-ponte para compra de shoppings da Brookfield, com pagamento imediato (fontes do Broadcast)",Diminuição
2024-12-03 16:38:00,Grupo colocará recursos próprios e será garantidor da dívida,Diminuição
2024-12-03 16:38:00,Empréstimo será pago com captação de recursos por fundos imobiliários,Diminuição
2024-12-03 16:38:00,"Expectativa é de assinar transação neste ano, com fechamento em 2025",Diminuição
2024-12-03 16:40:00,"Tesouro/Ceron: Independentemente do envio ou não do projeto do IR, essa é discussão para 2025",Diminuição
2024-12-03 16:52:00,"WTI para janeiro registra alta de 2,70%, a US$ 69,94 por barril, na Nymex",Aumento
2024-12-03 16:55:00,"Coreia do Sul: Presidente afirma na TV que irá suspender lei marcial de emergência, declarada mais cedo",Aumento
2024-12-03 16:55:00,"Segundo ele, tropas se retiraram e seu gabinete irá se reunir em breve",Aumento
2024-12-03 17:00:00,"Taxa Ptax fecha em R$ 6,0707, alta de 0,12%",Aumento
2024-12-03 17:01:00,"dolar à vista fecha em baixa de 0,16%, a R$ 6,0584, após oscilar entre R$ 6,0320 e R$ 6,0954",Diminuição
2024-12-03 17:01:00,EMPRESAS: Setor de mineração perde força e Vale vira sinal para o negativo,Diminuição
2024-12-03 17:07:00,"MERCADOS: Petróleo sobe com dolar fraco, expectativa sobre reunião da Opep e tensões geopolíticas",Aumento
2024-12-03 17:09:00,"CVM absolve Sérgio Rial, ex-presidente da Americanas, por divulgação de fatos relevantes, e condena João Guerra, ex-diretor de RI, a multa de R$ 340 mil",Diminuição
2024-12-03 17:09:00,Absolvição de Rial ocorreu devido a empate do colegiado,Diminuição
2024-12-03 17:15:00,"Cobre sobe com dolar fraco, sinais de recuperação da demanda na China e tensões na Coreia do Sul, 15o maior exportador do metal",Aumento
2024-12-03 17:15:00,"Na Comex, o contrato para dezembro subiu 1,73%, a US$ 4,2020 por libra-peso",Aumento
2024-12-03 17:15:00,"Na LME, o contrato para três meses tinha alta de 1,33%, para US$ 9.116 por tonelada",Aumento
2024-12-03 17:24:00,MERCADOS: dolar interrompe sequência de recordes com sinalização de resultado fiscal de 2024 um pouco acima do piso,Diminuição
2024-12-03 17:35:00,BC e CVM simplificam regras de aplicações de estrangeiros nos mercados financeiro e de capitais,Aumento
2024-12-03 17:40:00,"ANP: Produção de petróleo no Brasil cai 7,8% em outubro na comparação anual, para 3,268 milhões bpd",Diminuição
2024-12-04 09:00:00,"IBGE: Produção industrial de outubro cai 0,2%, de 1,1% em setembro :(mediana 0,1%) na comparação anual, 5,9%%, de 3,4% (consenso 6%)",Aumento
2024-12-04 09:01:00,"EMPRESAS: Iguatemi nega negociação de empréstimo para compra de shoppings, mas reitera interesse nos ativos",Aumento
2024-12-04 09:03:00,"dolar cai 0,07%, a R$ 6,0544; dolar futuro sobe 0,14%, a R$ 6,0690",Aumento
2024-12-04 09:03:00,"Ibovespa futuro sobe 0,07% (126.405)",Aumento
2024-12-04 09:04:00,"IBGE: Produção industrial varia -0,2% em outubro",Aumento
2024-12-04 09:11:00,"Citi reduz preço-alvo de Rede D ÄôOr de R$ 38 para R$ 37, reiterando recomendação de compra",Aumento
2024-12-04 09:11:00,"Banco considerou resultados do 3TRI e novas premissas macroeconômicas, mantendo estimativas de lucro para 2025 e 2026",Aumento
2024-12-04 09:17:00,EMPRESAS: CSN desiste da aquisição da InterCement após pedido de recuperação judicial,Aumento
2024-12-04 09:25:00,"Jan/26 a 14,090%, de 14,053%; Jan/27 a 14,395%, de 14,323%; Jan/29 a 14,250%, de 14,151%; Jan/31 a 14,080%, de 13,978%",Diminuição
2024-12-04 09:26:00,Lula reafirma no X (Twitter) o compromisso com a reconstrução do Brasil e o fortalecimento das políticas sociais,Diminuição
2024-12-04 09:26:00,Ele destacou que os dois primeiros anos do mandato foram dedicados a reparar os danos herdados da administração anterior,Diminuição
2024-12-04 09:26:00,"Além disso, disse que foram anos para implementar iniciativas voltadas à dignidade e à ampliação de oportunidades para a população",Diminuição
2024-12-04 09:28:00,EMPRESAS: Eletrobras contrata financiamento de US$ 400 milhões junto a agência de crédito italiana,Diminuição
2024-12-04 09:43:00,"Safra eleva recomendação de Petrobras PN de neutra para outperform (equivalente a compra), com preço-alvo a R$ 48",Diminuição
2024-12-04 09:43:00,Revisão é sustentada pela perspectiva de forte geração de fluxo de caixa livre e confiança de que isso beneficiará acionistas,Diminuição
2024-12-04 09:52:00,Rehn do BCE vê mais motivos para corte de juros em dezembro,Aumento
2024-12-04 10:05:00,Pressão por conta de M&A está desaparecendo à medida que a administração da empresa se concentra na desalavancagem,Diminuição
2024-12-04 10:08:00,"Brasil/S&P Global: PMI Composto cai a 53,5, de 55,9; Serviços, a 53,6, de 56.2 em novembro",Aumento
2024-12-04 10:09:00,"Ibovespa encerra os leilões em queda de 0,10%, aos 126.011,92 pontos",Aumento
2024-12-04 10:13:00,Acompanhe a movimentação das principais ações do Ibovespa:,Diminuição
2024-12-04 10:26:00,EMPRESAS: Suzano opera em alta após Morgan Stanley elevar recomendação,Aumento
2024-12-04 10:27:00,"ö EUA/ADP: relatório de empregos no setor privado de outubro é revisado a 184 mil, de 233 mil",Aumento
2024-12-04 10:28:00,IBGE divulga estudo e mostra que miséria e pobreza atingem o menor patamar da história do Brasil,Diminuição
2024-12-04 10:28:00,O estudo é a Síntese de Indicadores Sociais com dados referentes ao ano de 2023,Diminuição
2024-12-04 10:36:00,Maiores altas do Ibovespa:,Diminuição
2024-12-04 10:37:00,"BCE/Lagarde: Dados sugerem fraqueza no crescimento da zona do euro no curto prazo, mas recuperação deve ganhar força",Diminuição
2024-12-04 10:37:00,Gastos do consumidor devem aumentar com a renda mensal aumentando,Diminuição
2024-12-04 10:37:00,Mercado de trabalho segue resiliente até agora,Diminuição
2024-12-04 10:43:00,"BCE/Lagarde: Projeção econômica é incerta, com riscos negativos",Diminuição
2024-12-04 10:43:00,Inflação deve subir temporariamente no 4TRI e empreso deve crescer lentamente,Diminuição
2024-12-04 10:43:00,Não nos comprometemos com uma determinada trajetória de cortes de juros,Diminuição
2024-12-04 10:43:00,"Relatório da Reforma Tributária será lida na CCJ do Senado na próxima segunda-feira, às 16h, informa o presidente da comissão Davi Alcolumbre",Diminuição
2024-12-04 10:53:00,"Haddad fala ao vivo daqui a pouco ao Fórum Jota, o Brasil em 10 anos",Diminuição
2024-12-04 10:54:00,Fed/Musalem: Relaxamento adicional para nível neutro será necessário para apoiar emprego,Aumento
2024-12-04 10:54:00,"Dependendo do cenário, podemos pausar ou acelerar ritmo de cortes",Aumento
2024-12-04 10:54:00,Nível restritivo de juros ainda é apropriado com inflação acima da meta de 2%; espero retorno à meta ao longo de dois anos,Aumento
2024-12-04 10:55:00,Fed/Musalem: Vejo moderação no crescimento dos EUA no longo prazo,Aumento
2024-12-04 10:55:00,EMPRESAS: LWSA avança após dados de novembro,Aumento
2024-12-04 10:56:00,Fed/Musalem: Mercado de trabalho deve desacelerar com emprego máximo,Aumento
2024-12-04 10:56:00,Será importante manter opções em aberto nas próximas reuniões,Aumento
2024-12-04 11:05:00,Haddad inicia fala em evento do site Jota,Diminuição
2024-12-04 11:08:00,PEC desobriga governo de executar programas se antever riscos para cumprir meta,Aumento
2024-12-04 11:08:00,AOVIVO/Haddad inicia fala com os dados do IBGE que mostram que o Brasil está no menor nivel de pobreza e miséria,Aumento
2024-12-04 11:08:00,â a primeira providência que qualquer estado deveria almejar para a população,Aumento
2024-12-04 11:11:00,AOVIVO/Haddad: Minha razão de estar na política é combater o comportamento oportunista,Aumento
2024-12-04 11:11:00,Estamos o tempo todo tentando constituir um Estado nacional que não seja dirigido pelas classes dominantes; que seja dirigido por dirigentes,Aumento
2024-12-04 11:11:00,â diferente o estado ser capturado pela classe dominante ou ser gerido por classes direigentes,Aumento
2024-12-04 11:12:00,"EUA: ADP reforça mercado de trabalho lento, mas resiliente",Aumento
2024-12-04 11:12:00,AOVIVO/Haddad: Acredito que o Brasil tem uma agenda de superação do particularismo,Aumento
2024-12-04 11:14:00,"AOVIVO/Haddad: Ainda falta no Brasil obsessão em buscar o interesse geral, senso comum",Aumento
2024-12-04 11:14:00,Penso que o Brasil tem um potencial incrível; os desafios geopolíticos favorecem o Brasil,Aumento
2024-12-04 11:17:00,AOVIVO/Haddad: Tem muitas pessoas ligadas à intermediação financeira que dizem que o governo mandou um pacote que não é suficiente e os bancos dizem que há exagero,Diminuição
2024-12-04 11:17:00,"Mexemos com muita coisa nas medidas, deu muito trabalho",Diminuição
2024-12-04 11:18:00,"Não queremos arrecadar mais, queremos tributar melhor",Diminuição
2024-12-04 11:20:00,AOVIVO/Haddad: Tomamos medidas para que crescimento de 4% em 12 meses seja sustentável no tempo,Diminuição
2024-12-04 11:21:00,AOVIVO/Haddad diz que não parece ser populismo a isenção do Imposto de Renda para quem ganha até R$ 5 mil,Diminuição
2024-12-04 11:24:00,AOVIVO/Haddad: Se entendemos que as medidas não são suficientes vamos voltar para novas soluções,Aumento
2024-12-04 11:24:00,"Haddad volta a dizer que a aprovação pelo congresso do Perse e da prorrogação da folha teríamos resultado superavitário este ano, o melhor desde 2013",Aumento
2024-12-04 11:25:00,"AOVIVO/Haddad: Mercado tem todo o direito de criticar, mas o filme é melhor do que a fotografia do que o governo já fez e está fazendo",Aumento
2024-12-04 11:26:00,"AOVIVO/Haddad diz que não se resolverá 10 anos de descontrole fiscal em um ano e que 2023 foi um ano de pagamentos, de precatórios entre outros",Aumento
2024-12-04 11:29:00,AOVIVO/Haddad: Foi para o Congresso o que estava maduro,Aumento
2024-12-04 11:29:00,Mercado está dizendo que governo mandou isso e esqueceu daquilo,Aumento
2024-12-04 11:29:00,Mandamos o que estava maduro; daqui a pouco outras medidas amadurecem,Aumento
2024-12-04 11:29:00,"Haddad diz que entre mandar o que estava maduro e não mandar nada, mandamos algo muito bem compreendido pelas lideranças com as quais conversei",Aumento
2024-12-04 11:30:00,AOVIVO/Haddad: O trabalho na área econômica é muito extenuante; quase tudo passa por lá,Aumento
2024-12-04 11:30:00,Servidores não param de pesquisas,Aumento
2024-12-04 11:31:00,AOVIVO/Haddad: Estamos fazendo tudo isso junto com o empresário,Diminuição
2024-12-04 11:31:00,"Porque para o bom empresário quanto melhor a receita trabalhar, melhor para ele",Diminuição
2024-12-04 11:33:00,AOVIVO/Haddad: Estamos 100% debruçados sobre tudo o tempo todo com milhares de servidores,Diminuição
2024-12-04 11:34:00,"AOVIVO/Haddad: Dívida publica não está acelerando por causa do primário, é importante dizer isso",Diminuição
2024-12-04 11:36:00,AOVIVO/Haddad: Temos que enfrentar isso [a alta dos juros]; estou desde fevereiro convencendo o governo que é preciso tomar medidas de contenção,Diminuição
2024-12-04 11:36:00,A grande vantagem é que o nosso discurso é um só; falo para a direita que temos que recompor o fiscal e falo para a esquerda que o gasto público tem que ter regra,Diminuição
2024-12-04 11:38:00,AOVIVO/Haddad diz que nunca deixou de reconhecer que o Congresso está fazendo a agenda [econômica] andar,Diminuição
2024-12-04 11:41:00,"XP eleva recomendação de Auren de neutra para compra; preço-alvo passou para R$ 13,30",Aumento
2024-12-04 11:41:00,"Alterações refletem últimos números financeiros, suposições macroeconômicas revisadas e novas previsões de preços",Aumento
2024-12-04 11:41:00,"AOVIVO/Haddad sobre juros: não é só isso que vai resolver o problema, é preciso também trabalhar no fiscal",Aumento
2024-12-04 11:41:00,â sobre isso que falo quando tento convencer meus pares,Aumento
2024-12-04 11:42:00,AOVIVO/Haddad diz que as medidas enviadas ao Congresso podem ser ampliadas ou aperfeiçoadas ao longo dos meses,Aumento
2024-12-04 11:43:00,AOVIVO/Haddad: Nossa pretensão é discutir a justiça fiscal de forma duradoura,Aumento
2024-12-04 11:46:00,"Haddad sobre juntar cortes e IR: foi uma decisão de governo, foi discutido e a decisão foi essa",Aumento
2024-12-04 11:46:00,"EUA/S&P Global: PMI composto final de novembro sobe a 54,9 , de 54,1; consenso, 55,3",Aumento
2024-12-04 11:46:00,"PMI de Serviços sobe a 56,1 , de 55, mas abaixo do consenso 57",Aumento
2024-12-04 11:48:00,AOVIVO/Haddad; Temos uma agenda e o congresso demonstra muita sensibilidade para enfrentar,Aumento
2024-12-04 11:49:00,"XP atualiza preço-alvo de Eletrobras ON para R$ 50 e para PNB para R$ 54, mantendo recomendação de compra",Aumento
2024-12-04 11:49:00,"Para Engie, valor foi para R$ 40 (neutra); no caso da Serena, o novo preço-alvo é de R$ 12 (compra)",Aumento
2024-12-04 11:52:00,Haddad conclui participação ao vivo em evento do Jota,Aumento
2024-12-04 11:53:00,EMPRESAS: Eve assina carta de intenção com companhia dos EUA para venda de até 50 eVTOLs,Aumento
2024-12-04 12:00:00,"EUA/ISM: PMI de serviços de novembro cai a 52,1, de 56; consenso 55,5",Aumento
2024-12-04 12:01:00,"EUA/Depto do Comércio: encomendas à indústria em outubro ficam dentro do consenso (0,2%), de -0.5% em setembro",Aumento
2024-12-04 12:05:00,EMPRESAS: Brava estende ganhos da véspera e lidera altas,Diminuição
2024-12-04 12:08:00,MERCADOS: Ibovespa sobe a 126 mil pontos com ajuda de Petrobras e NY,Aumento
2024-12-04 12:17:00,Começa participação de Lira no evento do Jota,Diminuição
2024-12-04 12:21:00,AO VIVO/Lira: â preciso ouvir mais que falar,Diminuição
2024-12-04 12:23:00,"AO VIVO/Lira: País é burocrático e difícil, acho que gasta pouco tempo com questões de orçamento",Diminuição
2024-12-04 12:27:00,"AO VIVO/Lira: Temos matéria de segurança pública (de 10 a 12); e turismo, não podemos receber menos turista que o elevador da torre Eiffel",Aumento
2024-12-04 12:27:00,Algumas mudanças é abrir parques nacionais com responsabilidade,Aumento
2024-12-04 12:30:00,AO VIVO/Lira: Corte de gastos são importantes para o arcabouço,Diminuição
2024-12-04 12:30:00,"Coloquei a PEC na CCJ e foi retirada pelo governo, porque não tem voto; vai se ter muito trabalho para que essas matérias saiam",Diminuição
2024-12-04 12:30:00,Momento é de grande instabilidade,Diminuição
2024-12-04 12:32:00,"EUA/DoE: Estoques de petróleo caíram 5,073 milhões de barris na semana passada; previsão -1,2 milhão",Diminuição
2024-12-04 12:32:00,"Estoques de gasolina subiram 2,362 milhões de barris; previsão 200 mil",Diminuição
2024-12-04 12:32:00,Estoques em Cushing subiram 50 mil barris na semana passada,Diminuição
2024-12-04 12:35:00,AO VIVO/Lira: Medidas precisam ser votadas porque ainda temos orçamento que precisa estar enquadrado nos cortes,Diminuição
2024-12-04 12:35:00,Uma medida ou outra mais efetiva pode trazer mais tranquilidade,Diminuição
2024-12-04 12:37:00,AO VIVO/Lira: Há um excesso de programas em atividade e falta de filtro em alguns ministérios,Diminuição
2024-12-04 12:38:00,AO VIVO/Lira: Governo deve fazer um filtro; auxílio defeso por exemplo,Diminuição
2024-12-04 12:38:00,Isso vai botar no lugar quem precisa e quem não precisa,Diminuição
2024-12-04 12:40:00,AO VIVO/Lira: Não sei se é possível mensurar a conta (R$ 70 bi) após aprovar,Diminuição
2024-12-04 12:43:00,"AO VIVO/Lira: (sobre a tributação de renda) Temos obrigação de votar ano que vem, no meu mandato votamos a taxação de dividendos; tá parado",Aumento
2024-12-04 12:43:00,"Sempre o Brasil, a gente faz as leis para a regra e a gente tá votando e o cara tá votando nas exceções",Aumento
